Route_long_name,Transport_type,Stop_name,Stop_search,Stop_lat,Stop_lon,Arrival_time,avg_sentiment,avg_rating,main_sentiment
KTM Butterworth - Ipoh,KTM,BUKIT TENGAH,KTM BUKIT TENGAH,5.3646,100.42173,6:28:00,0.026374000000000005,3.71,Neutral
KTM Butterworth - Ipoh,KTM,BUTTERWORTH,KTM BUTTERWORTH,5.393343,100.366201,6:36:00,0.099743,3.23,Neutral
KTM Butterworth - Padang Besar,KTM,PADANG BESAR,KTM PADANG BESAR,6.662205,100.319514,5:20:00,-0.015196000000000001,3.35,Neutral
KTM Butterworth - Padang Besar,KTM,BUKIT KATRI,KTM BUKIT KETRI,6.52375,100.25713,5:31:00,0.027420930232558146,4.093023255813954,Neutral
KTM Butterworth - Padang Besar,KTM,ARAU,KTM ARAU,6.431952,100.269002,5:38:00,0.043752000000000006,3.61,Neutral
KTM Butterworth - Padang Besar,KTM,KODIANG,KTM KODIANG,6.37053,100.3023,5:44:00,0.012718000000000002,3.92,Neutral
KTM Butterworth - Padang Besar,KTM,ANAK BUKIT,KTM ANAK BUKIT,6.183395,100.374874,5:57:00,0.071425,3.87,Neutral
KTM Butterworth - Padang Besar,KTM,Kobah,KTM KOBAH,5.97233,100.44068,6:13:00,-0.016904918032786886,3.5901639344262297,Neutral
KTM Butterworth - Padang Besar,KTM,GURUN,KTM GURUN,5.824291,100.477451,6:23:00,0.07284,4.11,Neutral
KTM Butterworth - Padang Besar,KTM,SUNGAI PETANI,KTM SUNGAI PETANI,5.642978,100.489755,6:36:00,0.10588266085059979,4.206106870229007,Neutral
KTM Butterworth - Padang Besar,KTM,TASEK GELUGOR,KTM TASEK GELUGOR,5.482175,100.497955,6:47:00,0.0229558940397351,3.699337748344371,Neutral
KTM Butterworth - Padang Besar,KTM,BUKIT MERTAJAM,KTM BUKIT MERTAJAM,5.365998,100.447993,6:59:00,0.051419,3.7,Neutral
KTM Butterworth - Padang Besar,KTM,BUKIT TENGAH,KTM BUKIT TENGAH,5.3646,100.42173,7:03:00,0.026374000000000005,3.71,Neutral
KTM Butterworth - Padang Besar,KTM,BUTTERWORTH,KTM BUTTERWORTH,5.393343,100.366201,7:11:00,0.099743,3.23,Neutral
LRT Ampang Line,LRT,AMPANG,LRT AMPANG,3.150318,101.760049,06:00:00,0.114092,4.49,Neutral
LRT Ampang Line,LRT,CAHAYA,LRT CAHAYA,3.140575,101.756677,06:02:03,0.04908157894736842,4.105263157894737,Neutral
LRT Ampang Line,LRT,CEMPAKA,LRT CEMPAKA,3.138324,101.752979,06:03:15,0.0069903225806451615,3.6774193548387095,Neutral
LRT Ampang Line,LRT,PANDAN INDAH,LRT PANDAN INDAH,3.134581,101.746509,06:04:43,0.07741071428571429,3.857142857142857,Neutral
LRT Ampang Line,LRT,PANDAN JAYA,LRT PANDAN JAYA,3.130141,101.739122,06:06:21,0.12805322580645162,3.935483870967742,Neutral
LRT Ampang Line,LRT,MALURI,LRT MALURI,3.12329,101.727283,06:08:28,0.052725999999999995,4.06,Neutral
LRT Ampang Line,LRT,MIHARJA,LRT MIHARJA,3.120973,101.717922,06:10:09,0.11019189189189188,3.891891891891892,Neutral
LRT Ampang Line,LRT,CHAN SOW LIN,LRT CHAN SOW LIN,3.128105,101.715637,06:11:49,0.12376200000000001,4.25,Neutral
LRT Ampang Line,LRT,PUDU,LRT PUDU,3.134879,101.711957,06:13:34,0.08737600000000001,4.18,Neutral
LRT Ampang Line,LRT,HANG TUAH,LRT HANG TUAH,3.140012,101.705984,06:15:05,0.09920729166666666,3.90625,Neutral
LRT Ampang Line,LRT,PLAZA RAKYAT,LRT PLAZA RAKYAT,3.144049,101.702105,06:16:29,-0.038459,3.4,Neutral
LRT Ampang Line,LRT,MASJID JAMEK,LRT MASJID JAMEK,3.14927,101.696377,06:18:19,0.137235,4.74,Neutral
LRT Ampang Line,LRT,BANDARAYA - UOB,LRT BANDARAYA - UOB,3.155567,101.694485,06:20:12,0.1251490566037736,4.169811320754717,Neutral
LRT Ampang Line,LRT,SULTAN ISMAIL,LRT SULTAN ISMAIL,3.161245,101.694109,06:21:39,0.09274,4.155555555555556,Neutral
LRT Ampang Line,LRT,PWTC,LRT PWTC,3.166333,101.693586,06:23:07,0.09464600000000001,4.05,Neutral
LRT Ampang Line,LRT,TITIWANGSA,LRT TITIWANGSA,3.173497,101.695367,06:24:50,0.093705,4.09,Neutral
LRT Ampang Line,LRT,SENTUL,LRT SENTUL,3.178484,101.695542,06:26:10,-0.0015171428571428567,3.8,Neutral
LRT Ampang Line,LRT,SENTUL TIMUR,LRT SENTUL TIMUR,3.185897,101.695217,06:27:47,0.017060919540229886,4.022988505747127,Neutral
LRT Kelana Jaya Line,LRT,SRI RAMPAI,LRT SRI RAMPAI,3.199176,101.73747,00:00:05,0.15680999999999998,4.171428571428572,Neutral
LRT Kelana Jaya Line,LRT,WANGSA MAJU,LRT WANGSA MAJU,3.205751,101.731796,00:02:27,0.056406,3.87,Neutral
LRT Kelana Jaya Line,LRT,TAMAN MELATI,LRT TAMAN MELATI,3.219558,101.72197,00:05:25,0.126159,3.85,Neutral
LRT Kelana Jaya Line,LRT,GOMBAK,LRT GOMBAK,3.231793,101.724427,00:08:03,0.06195581395348837,4.441860465116279,Neutral
LRT Kelana Jaya Line,LRT,PUTRA HEIGHTS,LRT PUTRA HEIGHTS,2.996227,101.575462,22:30:00,0.161493,3.93,Neutral
LRT Kelana Jaya Line,LRT,SUBANG ALAM,LRT SUBANG ALAM,3.009421,101.572281,22:33:19,0.11908222222222224,3.933333333333333,Neutral
LRT Kelana Jaya Line,LRT,ALAM MEGAH,LRT ALAM MEGAH,3.023151,101.572029,22:35:58,0.06596543209876543,3.9753086419753085,Neutral
LRT Kelana Jaya Line,LRT,USJ 21,LRT USJ 21,3.029881,101.581711,22:39:52,0.15495636363636364,4.236363636363636,Neutral
LRT Kelana Jaya Line,LRT,WAWASAN,LRT WAWASAN,3.035062,101.588348,22:42:25,0.1360560606060606,3.742424242424242,Neutral
LRT Kelana Jaya Line,LRT,TAIPAN,LRT TAIPAN,3.04815,101.590233,22:45:10,0.046705555555555556,4.444444444444445,Neutral
LRT Kelana Jaya Line,LRT,USJ 7,LRT USJ 7,3.054956,101.592194,22:47:15,0.15337299999999998,4.1,Neutral
LRT Kelana Jaya Line,LRT,SS 18,LRT SS 18,3.067182,101.585945,22:51:40,0.1294245283018868,3.8679245283018866,Neutral
LRT Kelana Jaya Line,LRT,SS 15,LRT SS 15,3.075972,101.585983,22:53:49,0.076879,3.84,Neutral
LRT Kelana Jaya Line,LRT,SUBANG JAYA,LRT SUBANG JAYA,3.08466,101.588127,22:57:07,0.106786,3.95,Neutral
LRT Kelana Jaya Line,LRT,CGC GLENMARIE,LRT CGC GLENMARIE,3.094732,101.590622,23:00:38,0.028227000000000002,4.34,Neutral
LRT Kelana Jaya Line,LRT,ARA DAMANSARA,LRT ARA DAMANSARA,3.108643,101.586372,23:03:45,0.08537499999999999,4.44,Neutral
LRT Kelana Jaya Line,LRT,LEMBAH SUBANG,LRT LEMBAH SUBANG,3.112094,101.591034,23:05:35,0.054697260273972606,3.9863013698630136,Neutral
LRT Kelana Jaya Line,LRT,KELANA JAYA,LRT KELANA JAYA,3.112497,101.6043,23:08:23,0.098506,3.72,Neutral
LRT Kelana Jaya Line,LRT,TAMAN BAHAGIA,LRT TAMAN BAHAGIA,3.11079,101.612856,23:10:35,0.109784,3.96,Neutral
LRT Kelana Jaya Line,LRT,TAMAN PARAMOUNT,LRT TAMAN PARAMOUNT,3.104716,101.623192,23:13:05,0.15559333333333333,4.3,Neutral
LRT Kelana Jaya Line,LRT,ASIA JAYA,LRT ASIA JAYA,3.104343,101.637695,23:15:46,0.06268947368421053,4.189473684210526,Neutral
LRT Kelana Jaya Line,LRT,TAMAN JAYA,LRT TAMAN JAYA,3.104086,101.645248,23:17:40,0.09199199999999999,4.12,Neutral
LRT Kelana Jaya Line,LRT,UNIVERSITI,LRT UNIVERSITI,3.114616,101.661639,23:21:26,0.06864722222222223,4.444444444444445,Neutral
LRT Kelana Jaya Line,LRT,KERINCHI,LRT KERINCHI,3.115506,101.668572,23:23:35,0.09127529411764705,4.152941176470589,Neutral
LRT Kelana Jaya Line,LRT,ABDULLAH HUKUM,LRT ABDULLAH HUKUM,3.118735,101.672897,23:25:44,0.07022400000000001,3.81,Neutral
LRT Kelana Jaya Line,LRT,BANGSAR,LRT BANGSAR,3.127588,101.679062,23:28:25,0.138559,4.46,Neutral
LRT Kelana Jaya Line,LRT,KL SENTRAL - REDONE,LRT KL SENTRAL - REDONE,3.13442,101.68625,23:31:08,0.062081,4.49,Neutral
LRT Kelana Jaya Line,LRT,PASAR SENI,LRT PASAR SENI,3.142439,101.69531,23:34:42,0.168423,4.38,Neutral
LRT Kelana Jaya Line,LRT,MASJID JAMEK,LRT MASJID JAMEK,3.149714,101.696815,23:37:43,0.137235,4.74,Neutral
LRT Kelana Jaya Line,LRT,DANG WANGI,LRT DANG WANGI,3.156942,101.701975,23:40:17,-0.010366666666666665,3.303030303030303,Neutral
LRT Kelana Jaya Line,LRT,KAMPUNG BARU - CBP COOPBANK PERTAMA,LRT KAMPUNG BARU - CBP COOPBANK PERTAMA,3.161386,101.706608,23:42:11,0.116759,4.3,Neutral
LRT Kelana Jaya Line,LRT,KLCC,LRT KLCC,3.158935,101.713287,23:44:39,0.048726000000000005,3.93,Neutral
LRT Kelana Jaya Line,LRT,AMPANG PARK,LRT AMPANG PARK,3.159894,101.719017,23:47:09,0.135221,4.06,Neutral
LRT Kelana Jaya Line,LRT,DAMAI,LRT DAMAI,3.164406,101.724489,23:49:40,0.05842962962962962,3.962962962962963,Neutral
LRT Kelana Jaya Line,LRT,DATO' KERAMAT,LRT DATO' KERAMAT,3.16509,101.73184,23:51:46,-0.017836363636363636,4.318181818181818,Neutral
LRT Kelana Jaya Line,LRT,JELATEK,LRT JELATEK,3.167204,101.735344,23:53:41,0.09676842105263157,4.2368421052631575,Neutral
LRT Kelana Jaya Line,LRT,SETIAWANGSA,LRT SETIAWANGSA,3.17576,101.73584,23:55:40,0.15294583333333334,4.145833333333333,Neutral
LRT Sri Petaling Line,LRT,PUTRA HEIGHTS,LRT PUTRA HEIGHTS,2.996016,101.575521,00:00:11,0.161493,3.93,Neutral
LRT Sri Petaling Line,LRT,SENTUL TIMUR,LRT SENTUL TIMUR,3.185897,101.695217,23:00:00,0.017060919540229886,4.022988505747127,Neutral
LRT Sri Petaling Line,LRT,SENTUL,LRT SENTUL,3.178484,101.695542,23:01:37,-0.0015171428571428567,3.8,Neutral
LRT Sri Petaling Line,LRT,TITIWANGSA,LRT TITIWANGSA,3.173497,101.695367,23:02:57,0.093705,4.09,Neutral
LRT Sri Petaling Line,LRT,PWTC,LRT PWTC,3.166333,101.693586,23:04:40,0.09464600000000001,4.05,Neutral
LRT Sri Petaling Line,LRT,SULTAN ISMAIL,LRT SULTAN ISMAIL,3.161245,101.694109,23:06:08,0.09274,4.155555555555556,Neutral
LRT Sri Petaling Line,LRT,BANDARAYA - UOB,LRT BANDARAYA - UOB,3.155567,101.694485,23:07:35,0.1251490566037736,4.169811320754717,Neutral
LRT Sri Petaling Line,LRT,MASJID JAMEK,LRT MASJID JAMEK,3.14927,101.696377,23:09:28,0.137235,4.74,Neutral
LRT Sri Petaling Line,LRT,PLAZA RAKYAT,LRT PLAZA RAKYAT,3.144049,101.702105,23:11:18,-0.038459,3.4,Neutral
LRT Sri Petaling Line,LRT,HANG TUAH,LRT HANG TUAH,3.140012,101.705984,23:12:42,0.09920729166666666,3.90625,Neutral
LRT Sri Petaling Line,LRT,PUDU,LRT PUDU,3.134879,101.711957,23:14:13,0.08737600000000001,4.18,Neutral
LRT Sri Petaling Line,LRT,CHAN SOW LIN,LRT CHAN SOW LIN,3.128105,101.715637,23:15:58,0.12376200000000001,4.25,Neutral
LRT Sri Petaling Line,LRT,CHERAS,LRT CHERAS,3.112609,101.714178,23:18:24,-0.0059953488372093,3.3488372093023258,Neutral
LRT Sri Petaling Line,LRT,SALAK SELATAN,LRT SALAK SELATAN,3.102201,101.706179,23:20:33,0.08248196721311475,3.360655737704918,Neutral
LRT Sri Petaling Line,LRT,BANDAR TUN RAZAK,LRT BANDAR TUN RAZAK,3.089576,101.712466,23:22:57,0.12191627906976744,3.883720930232558,Neutral
LRT Sri Petaling Line,LRT,BANDAR TASIK SELATAN,LRT BANDAR TASIK SELATAN,3.076058,101.711107,23:25:28,-0.07136578947368422,4.157894736842105,Neutral
LRT Sri Petaling Line,LRT,SUNGAI BESI,LRT SUNGAI BESI,3.063842,101.708062,23:27:33,0.04827179487179487,3.8974358974358974,Neutral
LRT Sri Petaling Line,LRT,BUKIT JALIL,LRT BUKIT JALIL,3.058196,101.692125,23:30:24,0.16804691358024693,4.160493827160494,Neutral
LRT Sri Petaling Line,LRT,SRI PETALING,LRT SRI PETALING,3.061445,101.687074,23:32:33,0.04487721518987342,3.8734177215189876,Neutral
LRT Sri Petaling Line,LRT,AWAN BESAR,LRT AWAN BESAR,3.062131,101.670555,23:34:21,0.10194900000000001,4.18,Neutral
LRT Sri Petaling Line,LRT,MUHIBBAH,LRT MUHIBBAH,3.062229,101.662552,23:36:30,0.092133,4.2,Neutral
LRT Sri Petaling Line,LRT,ALAM SUTERA,LRT ALAM SUTERA,3.0547,101.656468,23:38:42,-0.03652999999999999,3.5,Neutral
LRT Sri Petaling Line,LRT,KINRARA,LRT KINRARA,3.050506,101.644294,23:42:27,0.05459000000000001,3.74,Neutral
LRT Sri Petaling Line,LRT,IOI PUCHONG JAYA,LRT IOI PUCHONG JAYA,3.048101,101.62095,23:46:13,0.010638000000000003,3.64,Neutral
LRT Sri Petaling Line,LRT,PUSAT BANDAR PUCHONG,LRT PUSAT BANDAR PUCHONG,3.033194,101.616057,23:47:41,0.10255399999999999,4.26,Neutral
LRT Sri Petaling Line,LRT,TAMAN PERINDUSTRIAN PUCHONG,LRT TAMAN PERINDUSTRIAN PUCHONG,3.022814,101.613514,23:49:41,,,
LRT Sri Petaling Line,LRT,BANDAR PUTERI,LRT BANDAR PUTERI,3.017111,101.612855,23:51:25,0.07196470588235294,3.735294117647059,Neutral
LRT Sri Petaling Line,LRT,PUCHONG PERDANA,LRT PUCHONG PERDANA,3.007913,101.605021,23:53:34,-0.015929999999999996,4.17,Neutral
LRT Sri Petaling Line,LRT,PUCHONG PRIMA,LRT PUCHONG PRIMA,2.999808,101.596692,23:56:19,0.12820600000000001,3.9,Neutral
MRT Kajang Line,MRT,SURIAN,MRT SURIAN,3.14948,101.593925,00:00:06,0.08115800000000001,4.32,Neutral
MRT Kajang Line,MRT,KOTA DAMANSARA,MRT KOTA DAMANSARA,3.150134,101.57869,00:02:32,0.064745,4.55,Neutral
MRT Kajang Line,MRT,KWASA SENTRAL,MRT KWASA SENTRAL,3.170112,101.564651,00:05:58,0.14864444444444444,2.9444444444444446,Neutral
MRT Kajang Line,MRT,KWASA DAMANSARA,MRT KWASA DAMANSARA,3.176146,101.572052,00:08:24,0.104685,4.49,Neutral
MRT Kajang Line,MRT,KAJANG,MRT KAJANG,2.982778,101.790278,22:40:00,0.109098,4.6,Neutral
MRT Kajang Line,MRT,STADIUM KAJANG,MRT STADIUM KAJANG,2.994514,101.786338,22:42:18,0.10437578947368423,4.4526315789473685,Neutral
MRT Kajang Line,MRT,SUNGAI JERNIH,MRT SUNGAI JERNIH,3.000948,101.783857,22:44:44,0.078746,4.34,Neutral
MRT Kajang Line,MRT,BUKIT DUKUNG,MRT BUKIT DUKUNG,3.026413,101.771072,22:49:10,0.082479,4.15,Neutral
MRT Kajang Line,MRT,BATU 11 CHERAS,MRT BATU 11 CHERAS,3.041339,101.773383,22:52:36,0.110353125,3.875,Neutral
MRT Kajang Line,MRT,BANDAR TUN HUSSEIN ONN,MRT BANDAR TUN HUSSEIN ONN,3.048223,101.775109,22:55:02,0.045853000000000005,4.29,Neutral
MRT Kajang Line,MRT,SRI RAYA,MRT SRI RAYA,3.062273,101.772899,22:58:28,0.092949,4.49,Neutral
MRT Kajang Line,MRT,TAMAN SUNTEX,MRT TAMAN SUNTEX,3.071578,101.763552,23:00:54,0.030305,3.97,Neutral
MRT Kajang Line,MRT,TAMAN CONNAUGHT,MRT TAMAN CONNAUGHT,3.079172,101.74522,23:04:20,0.106584,4.21,Neutral
MRT Kajang Line,MRT,TAMAN MUTIARA,MRT TAMAN MUTIARA,3.090989,101.740453,23:07:46,0.09762708333333332,4.427083333333333,Neutral
MRT Kajang Line,MRT,TAMAN MIDAH,MRT TAMAN MIDAH,3.104505,101.732186,23:11:12,0.147593,4.65,Neutral
MRT Kajang Line,MRT,TAMAN PERTAMA,MRT TAMAN PERTAMA,3.112547,101.729371,23:13:38,0.137289,4.12,Neutral
MRT Kajang Line,MRT,MALURI,MRT MALURI,3.123623,101.727809,23:17:04,0.110601,4.5,Neutral
MRT Kajang Line,MRT,COCHRANE,MRT COCHRANE,3.132829,101.722962,23:19:44,0.11766199999999999,3.89,Neutral
MRT Kajang Line,MRT,TUN RAZAK EXCHANGE,MRT TUN RAZAK EXCHANGE,3.142403,101.720156,23:22:10,0.061386,4.46,Neutral
MRT Kajang Line,MRT,BUKIT BINTANG ,MRT BUKIT BINTANG ,3.146503,101.710947,23:25:36,0.1189,4.69,Neutral
MRT Kajang Line,MRT,MERDEKA,MRT MERDEKA,3.141969,101.70205,23:29:16,0.168139,4.34,Neutral
MRT Kajang Line,MRT,PASAR SENI,MRT PASAR SENI,3.142293265,101.6955642,23:31:56,0.114429,4.53,Neutral
MRT Kajang Line,MRT,MUZIUM NEGARA,MRT MUZIUM NEGARA,3.137317,101.687336,23:35:36,0.140532,4.56,Neutral
MRT Kajang Line,MRT,SEMANTAN,MRT SEMANTAN,3.150977,101.665497,23:40:16,0.087112,4.12,Neutral
MRT Kajang Line,MRT,PUSAT BANDAR DAMANSARA,MRT PUSAT BANDAR DAMANSARA,3.143444,101.662857,23:43:42,0.09588351648351649,3.923076923076923,Neutral
MRT Kajang Line,MRT,PHILEO DAMANSARA,MRT PHILEO DAMANSARA,3.129864,101.642471,23:48:08,0.131964,4.2,Neutral
MRT Kajang Line,MRT,TAMAN TUN DR ISMAIL,MRT TAMAN TUN DR ISMAIL,3.13613,101.630539,23:50:48,0.07637000000000001,4.46,Neutral
MRT Kajang Line,MRT,BANDAR UTAMA,MRT BANDAR UTAMA,3.14671,101.618599,23:54:14,-0.037382,3.44,Neutral
MRT Kajang Line,MRT,MUTIARA DAMANSARA,MRT MUTIARA DAMANSARA,3.155301,101.609077,23:57:40,,,
MRT Putrajaya Line,MRT,PUTRA PERMAI,MRT PUTRA PERMAI,2.98339,101.66099,00:00:05,0.17796700000000001,4.39,Neutral
MRT Putrajaya Line,MRT,16 SIERRA,MRT 16 SIERRA,2.964974,101.654812,00:02:27,0.16866,4.54,Neutral
MRT Putrajaya Line,MRT,CYBERJAYA UTARA,MRT CYBERJAYA UTARA,2.95,101.6573,00:04:57,0.11588699999999999,4.31,Neutral
MRT Putrajaya Line,MRT,CYBERJAYA CITY CENTRE,MRT CYBERJAYA CITY CENTRE,2.9384,101.6659,00:07:02,0.014384000000000001,4.23,Neutral
MRT Putrajaya Line,MRT,PUTRAJAYA SENTRAL,MRT PUTRAJAYA SENTRAL,2.9313,101.6715,00:08:12,0.138553,4.45,Neutral
MRT Putrajaya Line,MRT,KWASA DAMANSARA,MRT KWASA DAMANSARA,3.1763324,101.5721456,23:00:00,0.104685,4.49,Neutral
MRT Putrajaya Line,MRT,KAMPUNG SELAMAT,MRT KAMPUNG SELAMAT,3.197266,101.578499,23:03:27,0.10401099999999999,4.32,Neutral
MRT Putrajaya Line,MRT,SUNGAI BULOH,MRT SUNGAI BULOH,3.206429,101.581779,23:05:14,0.04012,3.68,Neutral
MRT Putrajaya Line,MRT,DAMANSARA DAMAI,MRT DAMANSARA DAMAI,3.199892,101.592623,23:07:20,0.035558,4.47,Neutral
MRT Putrajaya Line,MRT,SRI DAMANSARA BARAT,MRT SRI DAMANSARA BARAT,3.198197,101.608302,23:09:10,0.04623137254901961,4.294117647058823,Neutral
MRT Putrajaya Line,MRT,SRI DAMANSARA SENTRAL,MRT SRI DAMANSARA SENTRAL,3.198815,101.621396,23:10:54,0.06170899999999999,4.35,Neutral
MRT Putrajaya Line,MRT,SRI DAMANSARA TIMUR,MRT SRI DAMANSARA TIMUR,3.207832,101.628716,23:12:35,0.12510563380281692,4.267605633802817,Neutral
MRT Putrajaya Line,MRT,METRO PRIMA,MRT METRO PRIMA,3.214438,101.639402,23:14:29,0.07847,4.28,Neutral
MRT Putrajaya Line,MRT,KEPONG BARU,MRT KEPONG BARU,3.211663,101.648193,23:15:42,0.075436,4.45,Neutral
MRT Putrajaya Line,MRT,JINJANG,MRT JINJANG,3.209544,101.655829,23:17:00,0.076925,4.25,Neutral
MRT Putrajaya Line,MRT,SRI DELIMA,MRT SRI DELIMA,3.207108,101.665749,23:18:28,0.144325,3.8333333333333335,Neutral
MRT Putrajaya Line,MRT,KAMPUNG BATU,MRT KAMPUNG BATU,3.205521,101.675473,23:19:56,0.069411,4.48,Neutral
MRT Putrajaya Line,MRT,KENTOMEN,MRT KENTOMEN,3.19563,101.6797,23:21:37,0.03146052631578948,4.394736842105263,Neutral
MRT Putrajaya Line,MRT,JALAN IPOH,MRT JALAN IPOH,3.189319,101.681145,23:22:49,0.12178,3.3,Positive
MRT Putrajaya Line,MRT,SENTUL BARAT,MRT SENTUL BARAT,3.179369,101.684742,23:24:45,0.11897,4.44,Neutral
MRT Putrajaya Line,MRT,TITIWANGSA,MRT TITIWANGSA,3.17408,101.69581,23:26:29,0.107554,4.54,Neutral
MRT Putrajaya Line,MRT,HOSPITAL KUALA LUMPUR,MRT HOSPITAL KUALA LUMPUR,3.17405,101.70239,23:27:39,0.11836,4.36,Neutral
MRT Putrajaya Line,MRT,RAJA UDA,MRT RAJA UDA,3.16794,101.71017,23:29:23,0.18614899999999998,4.79,Neutral
MRT Putrajaya Line,MRT,AMPANG PARK,MRT AMPANG PARK,3.16225,101.71781,23:31:03,0.212435,4.4,Neutral
MRT Putrajaya Line,MRT,PERSIARAN KLCC,MRT PERSIARAN KLCC,3.15712,101.71834,23:32:04,0.117832,4.65,Neutral
MRT Putrajaya Line,MRT,CONLAY,MRT CONLAY,3.15145,101.71801,23:33:16,0.21619000000000002,4.866666666666666,Neutral
MRT Putrajaya Line,MRT,TUN RAZAK EXCHANGE,MRT TUN RAZAK EXCHANGE,3.14289,101.72034,23:34:38,0.061386,4.46,Neutral
MRT Putrajaya Line,MRT,CHAN SOW LIN,MRT CHAN SOW LIN,3.12839,101.71663,23:36:51,0.123046,4.56,Neutral
MRT Putrajaya Line,MRT,KUCHAI,MRT KUCHAI,3.089546,101.694124,23:42:31,0.17211627906976742,4.116279069767442,Neutral
MRT Putrajaya Line,MRT,TAMAN NAGA EMAS,MRT TAMAN NAGA EMAS,3.077688,101.699867,23:44:15,0.074293,4.49,Neutral
MRT Putrajaya Line,MRT,SUNGAI BESI,MRT SUNGAI BESI,3.063737,101.7084,23:46:41,0.128285,4.5,Neutral
MRT Putrajaya Line,MRT,SERDANG RAYA UTARA,MRT SERDANG RAYA UTARA,3.041674,101.704928,23:49:21,0.14494300000000002,4.75,Neutral
MRT Putrajaya Line,MRT,SERDANG RAYA SELATAN,MRT SERDANG RAYA SELATAN,3.028463,101.707514,23:51:03,0.10758200000000001,4.56,Neutral
MRT Putrajaya Line,MRT,SERDANG JAYA,MRT SERDANG JAYA,3.0216,101.709,23:52:16,0.12633,4.63,Neutral
MRT Putrajaya Line,MRT,UPM,MRT UPM,3.008489,101.705396,23:54:22,0.12884700000000002,4.59,Neutral
MRT Putrajaya Line,MRT,TAMAN EQUINE,MRT TAMAN EQUINE,2.98942,101.67244,23:58:22,0.10638500000000001,4.39,Neutral
